Sentence	Predicted	Label
ちなみに同じ学科にも森高千里的存在の私の推しの美人が1人いて今でも可愛かったなあって思うし、本当に写真集とか買うレベルだし体育で同じになった後輩の女の子もめちゃ可愛くて、はあ可愛いってずっと気になってしまっていた2人とも仲良くなりたいとかじゃなくて斜め後ろの席から眺めて(キモいな私	1	0
もっとこうしたらいいんじゃないかとか、このままだとこういう点において〇〇が良くないんじゃないかっていう案とかは何も考えずにpompon浮かんでくるタイプなのは特に鍛えたわけでもないから、神様ありがとうよかったよーって感じ。\n\n	1	1
明日からついに断食5日間。\n前回は色々あり準備食で断念したけど、今回こそ頑張る。\n明日以降狂った投稿があってもそれは乗っ取りではなく単に腹減りで頭狂ったワタシなのでご安心くださいませとか言っちゃったりして。すでにフレンチトーストが恋しかったりして。あとチャーハンも食べたかったりして	1	1
家にあるものは詰めておいた。\n生きてきた中でここ数週間が一番地震多い。	1	1
昨日から蚊を見るけど、コロナは血液感染はしないよね\n\n\nもしするなら、、たーーいへん。\n\n	1	1
AKB48の大声ダイヤモンドとマジスカロックンロールを聞いてJC時代を思い出した…\n\n男子が他中のやつと放課後タイマンするって言ってた時はこの世界はドラマかよって思ってたな\n\n治安の良い学校に自分の子供は通わせたいもんだ\n\n	1	1
安倍さんの会見は疲れる。シンプルに簡単な言葉で分かりやすく伝えるっていうことを徹底してほしい。丁寧な言葉なんだろうけど、?であります。など語尾が長い文章をゆっくり話されると聞く時すんごいストレスかかる。仕事でも思ったけど、え?がやたら多い人とか語尾に特徴があるとそこしか入ってこん	1	1
もうとりあえず、塩バターポップコーン食べながら映画見て爆笑したい	1	1
アベノマスクまだ届いてないけど、百均でもスーパーでも普通に売ってたことは黙っておこう\n\n\n マスク関連に結局いくら国のお金が使われたんでしょうか。これ100年後に笑い話になるなきっと\n\n\n	1	1
ちょうど1ヶ月半で3.5キロ落ちてたけどペースとしてはまずまずじゃないこ\n?あと1ヶ月半で4キロ…	1	2
ねえ待って無理猫と暮らしたい。\n猫…ねこぉ…。\n猫がトップになれば人類は幸せになるってくらい猫は偉大。	1	1
髪の毛の色とか肌の色とか目の色とか、各自好きなように変更できるで良くない？別に白人になりたくて美白目指してるわけでも黒人になりたくて日サロ行くわけでもないだろう…\nこんな風に変わっていくとはなぁ。	1	1
ねえ誰かさ、ビールと枝豆用意してさ、堀北真希のイケパラオールで一気見してキュン死にしない？\n大塚愛のpeach聞いたらもう中津ロスになった。\n\n	1	1
自分がどれくらい方向音痴かというと、二回曲がったら最初の位置から見てどの方角にいるのか分からないレベル。\n\n逆にわかる人って訓練してんの？って思うくらいセンスがない。	1	1
ちなみにコロナは、血液感染しない？\n\n蚊の季節大丈夫？	1	1
としとって涙もろくなったからか、\nもののけ姫は開始8分くらいで涙が目に溜まったけど、ジブリの過去作品を映画館で見れたのは最&高でしかなかった。目の瞳孔の動きとかまで初めて見れて、良きでした。	1	0
Facebookで１枚目の投稿を見たので自分でも調べてみた。\n厚生労働省が出しているサイトを見たら通常の季節性インフルエンザでの死者数が日本で約1万人。\n\nコロナでの死者数現在981人。\n\n圧倒的に季節性インフルエンザの方が驚異じゃないこれ?数字に強い人教えてほしい。これでもコロナは脅威なの？？	1	1
なんでメディアがそんなに毎日数値で煽って(?)くるのか分からなくなってきた??\n\n通常季節性インフルのが10倍の人数死んでるなら毎年そっちの陽性者数を報道したらいいんじゃない？？？\n\nコロナのが感染力は強いんだろうが、軽症で終わる人が多いなら最早風邪みたいな存在なんじゃないのか分からん\n\n	1	1
最近全然眠くなれない。\n昼寝してないのに目ぱっちりすぎて質問力のYouTubeみてしまってるけど、さらに逆効果なんだよな?これが\n\nみつを	1	1
城田優が行方不明の女性を探してて、なぜか私と友人も一緒に探すことになり、夜は良くわからない公園で3人で川の字で寝っ転がって起きたら城田優は消えてて、私は狼とかもいる怖いエリアを探すという変な夢見た。\n城田優、めっちゃいい人だった。	1	1
この3年が楽しみ超楽しみ。\nんも?最高の気分。\n\n身体は動いてないのにテンション上がって心拍数上がるこの感じ久しぶり。	1	0
ひっっっっさしぶりにテレビつけてみたら、藤井聡太さんのご飯についてスーパーJチャンネルで放映してた。\n\n試合中何食べてても、どーでもいい笑\nテレビ離れ加速しそう\n\n\n\n“途中で冷たいお茶を要求するも、入れてから五分の熱いお茶を先に飲んだ”\n\nとか何のために言ってる？？？？？？？	1	1
コロナばかりに目がいきがちだけど、毎年他のことで結構な死者数出ている。\n\nそして皆様気をつけて\n\n	1	1
トトロ?トトロ?\n\n	1	2
整形賛成派だしその人がやりたいならやればいいと思ってるけど、その人の顔が個人的推しだったり、笑った時の顔が可愛くて好き??って密かに思ってた場合、なんかこう(2度とあの顔が拝めないのか…笑った時の顔が前と違う…)っていう隠れファンとしての自分みたいな感情が生まれてしまうの私だけ？	1	1
コバエシネ	1	1
食欲不振になったこと人生で10回もない気がする	1	1
明日から新しい試みを開始。\n一見そこで終わりに見えるけど、ほかに繋げていく?。\n\nわくわくのわく。	1	2
小さい時に悪だと教わるとその感覚から中々離れられない気がする、不思議。\n\nお酒で失敗してる人沢山見たことあるから、それを思うとマリファナのがましなのかもと思う?試したことないから何とも言えないんだけど\n\n	1	1
今日美人のメイク動画みたけど、全然参考にならなかった。\n\nすでに眉毛も何もかもすっぴん時に出来上がっていた。	1	1
教習所で登り坂で赤信号とかで止まった時はニュートラル(N)に入れて待つって習ったの私だけ？\n\n誰か同じように習ったひとおらんかな、、、お願いいたらリプでも何でもいいから教えて、、、。\n\n今のところ誰もいない。\nNの使い方知ってる人も少ない、、	1	1
